Date,BitcoinPrice,MarketCap,TradeVol,BlockSizeTot,BlockSizeAvg,BlockTransAvg,BlockConTime,Hashrate,Difficulty,MineRev,TransFee,CostTransVol,CostPerTrans,UniAddress,TransPerDay,TransTot,TransExPop,TransExLong,OutValue,TransValue
01/03/2018,11009.38167,1.86E+11,790675903.7,159028.5757,1.068240521,1416.630303,11.225,24667147.38,3.01E+12,22728868.45,52.05574602,1.153442448,99.59593086,514904,233744,302278729,227031,155599,1322629.878,183325.6397
02/03/2018,11055.815,1.87E+11,673860238.9,159162.9018,0.861064474,1250.467949,11.65,23321666.61,3.01E+12,21569895.07,42.01376982,1.671953658,112.8979188,524246,195073,302473802,188528,139038,975776.2728,119142.8818
03/03/2018,11326.94833,1.91E+11,663520514,159338.7318,0.976833517,983.4666667,9.95,26909615.32,3.01E+12,25485633.75,37.96379904,2.504819938,146.3962386,416966,177024,302650826,171396,125054,789724.2894,91342.44597
04/03/2018,11430.18167,1.93E+11,542742758.5,159487.1541,1.002853642,1082.641892,10.925,22125683.71,3.01E+12,21145836.08,33.46586197,2.041548452,134.3582513,383191,160231,302811057,155464,117360,623927.2496,92256.7309
05/03/2018,11595.54,1.96E+11,652061173.9,159638.5472,1.016060517,1351.932886,13.55,24372959.73,3.23E+12,21689457.57,44.53138052,1.397584303,109.7760038,457316,201438,303012495,194866,145182,902570.351,136451.9747
06/03/2018,10763.19833,1.82E+11,969993576.7,159798.0118,1.022209487,1320.615385,6.833333333,25517998.11,3.29E+12,20998999.95,37.24003205,1.674343644,103.8223177,453773,206016,303218511,193114,143675,939487.0739,118687.7042
07/03/2018,10118.058,1.71E+11,1355596867,159958.5164,1.022321911,1362.917197,7.233333333,25681575.02,3.29E+12,19856688.83,34.8377064,1.278951273,94.44512407,474916,213978,303432489,194380,147114,931240.7432,156169.9612
08/03/2018,9429.111667,1.59E+11,1231498466,160123.6629,1.019423074,1212.481481,10.625,26499459.57,3.29E+12,19122238.46,35.63080068,1.440111871,98.91925509,439933,196422,303628911,188082,140574,1018318.349,143088.2449
09/03/2018,9089.278333,1.54E+11,1735625690,160274.2223,1.031228342,1357.39726,13.125,23882229,3.29E+12,16597022.24,34.8459414,0.886788724,85.29951266,487166,198180,303827091,184770,140099,1207455.656,209728.1902
10/03/2018,8746.002,1.48E+11,870115563.8,160416.0626,1.013145557,1115.914286,13.525,22900767.53,3.29E+12,15401709.52,40.27322368,1.646713054,100.2236039,354482,156228,303983319,149613,122147,625890.0685,108717.9833
11/03/2018,9761.396667,1.65E+11,1205268902,160571.0747,1.013150765,986.1699346,11.925,25027267.37,3.29E+12,18756523.69,39.61038377,1.873820678,126.2912157,349040,150884,304134203,145142,117992,784076.1043,104178.0789
12/03/2018,9182.843333,1.55E+11,1145556675,160723.5486,0.947042919,1170.149068,10.825,26335882.66,3.29E+12,18489655.05,33.46783473,1.719330613,99.72611703,426764,188394,304322597,176548,137219,1019469.317,118997.9298
13/03/2018,9154.7,1.55E+11,1013634518,160864.5764,0.892580943,1241.392405,7.3,25845151.93,3.29E+12,18172079.5,60.67628875,1.313718972,95.01379484,419994,196140,304518737,180767,136994,1602213.516,154955.2325
14/03/2018,8151.531667,1.38E+11,1157902505,160971.8041,0.744636688,1326.680556,11.55,23555075.18,3.29E+12,14672757,37.04036657,1.225730744,78.38429623,418368,191042,304709779,182145,136473,1039106.576,149873.0758
15/03/2018,8358.121667,1.41E+11,1315209565,161082.7465,0.770433132,1431.847222,12.65,23555075.18,3.29E+12,15044619,36.64624829,1.239737872,74.45177074,459149,206186,304915965,194745,140785,1948801.689,148147.9504
16/03/2018,8530.402,1.44E+11,771954415.4,161189.3992,0.683671737,1198.583333,10.3,25517998.11,3.29E+12,16634283.9,29.65177072,1.721811081,90.31616077,457060,186979,305102944,179043,134812,1047182.678,114974.9698
17/03/2018,7993.674644,1.35E+11,711706325.7,161266.198,0.515427899,1036.885906,11.4,24372959.73,3.29E+12,14888219.02,21.51541723,2.141090596,97.47958697,352698,154496,305257440,147916,111881,2430655.818,87993.26012
18/03/2018,8171.415,1.38E+11,1270330308,161371.1854,0.695280424,1088.748344,10.775,25990711.3,3.38E+12,15423545.81,25.33293823,1.802394489,95.07577061,382257,164401,305421841,155432,121004,1620373.97,106127.3184
19/03/2018,8412.033333,1.42E+11,1183523625,161476.2823,0.678044703,1235.664516,7.616666667,26679206.96,3.46E+12,16306726.62,30.78064883,1.474539992,86.44815603,421647,191528,305613369,182063,135811,1333185.16,133484.3856
20/03/2018,8986.948333,1.52E+11,968836842.6,161577.1054,0.793882709,1536.755906,9.316666667,21859737.32,3.46E+12,14275767.43,31.3790795,1.403139435,74.54491846,423962,195168,305808537,187021,142193,1115427.341,115375.4958
21/03/2018,8947.753333,1.52E+11,770717053.2,161678.9863,0.670269184,1281.881579,7.866666667,26162835.21,3.46E+12,17009679.09,31.0252744,1.66569668,88.6768927,424455,194846,306003383,186851,138920,931832.7359,115928.9862
22/03/2018,8690.408333,1.47E+11,826892556.9,161793.0744,0.79781907,1295.013986,13.775,24613719.97,3.46E+12,15534104.9,27.7247885,1.610638985,85.18440619,418187,185187,306188570,177713,131895,1103657.685,112702.1514
23/03/2018,8686.826667,1.47E+11,734259108.9,161903.5373,0.830547677,1352.015038,8.983333333,22892480.81,3.46E+12,14450536.16,26.25767336,1.526323092,81.58218416,430896,179818,306368388,172416,131142,980288.452,110642.2147
24/03/2018,8662.378333,1.47E+11,638996171.2,161996.5994,0.596552,1006.967949,11.275,26851330.88,3.46E+12,16891637.75,21.76498898,2.826868456,108.7306672,360666,157087,306525475,150932,114235,785311.5294,69750.85752
25/03/2018,8617.296667,1.46E+11,497976127.8,162073.3837,0.568772859,1002.02963,8.65,23236728.64,3.46E+12,14541688.13,20.23147507,1.614167911,108.7868234,318932,135274,306660749,130110,99406,814756.225,105796.396
26/03/2018,8197.548333,1.39E+11,898113449,162180.2457,0.71241346,1252.333333,12.65,25818587.38,3.46E+12,15370403.13,26.98506764,1.537325167,83.00034347,416731,187850,306848599,179941,126994,1678498.606,123720.4144
27/03/2018,7876.195,1.33E+11,706985634.7,162296.252,0.763199125,1230.690789,7.516666667,26162835.21,3.46E+12,14964770.5,27.51028124,1.627140954,81.15599839,414090,187065,307035664,177746,126446,1073046.596,118459.9451
28/03/2018,7960.38,1.35E+11,526257701.6,162394.0666,0.724552822,1314.97037,9.416666667,23236728.64,3.46E+12,13433141.25,24.09273355,1.598606177,76.75108052,395195,177521,307213185,170699,124097,1166089.647,107067.8169
29/03/2018,7172.28,1.22E+11,1093751115,162497.3846,0.679723553,1265.861842,11.625,26162835.21,3.46E+12,13627332,27.20122872,1.317995208,71.83802812,428777,192411,307405596,183921,129996,846121.8751,146222.1726
30/03/2018,6882.531667,1.17E+11,1352337905,162598.704,0.625428123,1147.777778,7.166666667,27884074.37,3.46E+12,13937126.63,25.7646693,1.155162935,75.90864138,449629,185940,307591536,176008,124059,1280581.959,177530.3385
31/03/2018,6935.48,1.18E+11,754226245.4,162685.2738,0.676326477,1161.070313,13.675,22031861.23,3.46E+12,11096768,20.07447617,2.040513197,75.60369357,332752,148617,307740153,143012,107379,898889.5633,79395.44222
01/04/2018,6794.105,1.15E+11,722273399.9,162758.688,0.453174049,834.1296296,6.616666667,28274794.22,3.49E+12,13758062.63,18.28180544,2.372236095,102.7334705,316428,135129,307875282,129732,93520,840298.9303,86133.15555
02/04/2018,7035.848333,1.19E+11,607508836.2,162847.0794,0.566611865,1078.064103,6.85,27227579.62,3.51E+12,13719904.25,21.39248333,1.796492308,82.47463115,377673,168178,308043460,161581,115975,1456075.257,109735.6484
03/04/2018,7410.435,1.26E+11,750173781.6,162957.2325,0.675785785,1220.361963,11.45,28449329.98,3.51E+12,15098761.31,25.12929851,1.541329002,76.84022313,435410,198919,308242379,190546,133834,1314862.308,133821.4811
04/04/2018,6787.761667,1.15E+11,678823367.2,163063.5644,0.72334634,1263.333333,11.375,25656757.72,3.51E+12,12472512.06,24.81899369,1.685786158,68.0683726,432977,185710,308428089,178512,126663,1419479.595,110471.8404
05/04/2018,6826.51,1.16E+11,609341543.7,163164.3786,0.646244718,1165.589744,10.7,27227579.62,3.51E+12,13311694.5,24.46293557,1.760128104,74.12716669,398397,181832,308609921,174618,123834,1042336.944,112177.2291
06/04/2018,6603.876667,1.12E+11,462008926.1,163278.1799,0.824647616,1252.818841,9.45,24085935.81,3.51E+12,11431310.51,34.53138383,1.641619894,67.2091819,471570,172889,308782810,166690,122067,1254753.795,107182.6304
07/04/2018,6927.688,1.18E+11,182056053.4,163375.1685,0.538825089,859.1055556,9.35,31416438.02,3.51E+12,15587298,27.16559493,2.412262085,102.0149688,331188,154639,308937449,149177,110790,743828.474,94399.59319
08/04/2018,7017.656667,1.19E+11,326416047,163444.6322,0.431451764,860.4658385,9.875,28100258.45,3.51E+12,14130051.7,21.01734283,2.602334042,103.0102612,311299,138535,309075984,131197,101875,731975.4306,78142.05671
09/04/2018,6699.273333,1.14E+11,753187037.3,163553.1899,0.738487776,1201.108844,8.8,25656757.72,3.51E+12,12309914.75,22.42407623,1.622973222,70.57050325,384889,176563,309252547,169378,122022,1209298.055,114599.8006
10/04/2018,6787.571667,1.15E+11,315236593.3,163665.219,0.683104451,1136.676829,6.9,28623865.75,3.51E+12,13914521.92,22.98846383,1.72807126,75.47975089,414048,186415,309438962,179058,126536,942151.233,119959.6632
11/04/2018,6926.266667,1.18E+11,307821267.9,163767.9838,0.638290516,1138.186335,11.95,28100258.45,3.51E+12,13939111.67,22.75353142,1.49270802,76.92694432,399072,183248,309622210,176030,126235,1008501.798,136346.3922
12/04/2018,7847.845,1.33E+11,1299643868,163895.1518,0.825766455,1369.344156,9.616666667,26878508.08,3.51E+12,15107101.63,35.70920887,1.078226314,72.96763529,442157,210879,309833089,197298,147810,2136543.651,181845.7947
13/04/2018,7895.408333,1.34E+11,926851085.1,164014.4072,0.722759497,1316.860606,10.5,28798401.52,3.51E+12,16284279.69,36.36336175,1.454430207,76.26670998,503405,217282,310050371,203292,148231,1247341.485,144308.2901
14/04/2018,8036.511051,1.36E+11,436167916.7,164123.8579,0.79891027,1181.335766,8.466666667,26146926.52,3.80E+12,13762525.18,23.75939568,2.685255627,86.2160725,363642,161843,310212214,154989,113067,693088.2643,64658.99849
15/04/2018,8340.748333,1.42E+11,463617555.3,164262.0039,0.847521675,1067.674847,6.7,31109116.95,3.84E+12,16994274.73,24.30501194,3.038940643,98.81570937,408544,174031,310386245,166815,115598,751073.0061,67846.17583
16/04/2018,8043.803333,1.37E+11,573360855,164398.4281,0.967547255,1390.822695,8.45,26910340.43,3.84E+12,14177203.38,25.73063079,1.652775635,73.34898223,433711,196106,310582351,187602,133441,1361857.997,108195.607
17/04/2018,7895.416926,1.34E+11,394991691.1,164516.3324,0.727804469,1245.802469,12,30918263.48,3.84E+12,15988219.28,26.13707878,1.789137449,80.24270344,451452,201820,310784171,192381,135330,1190315.828,114643.9073
18/04/2018,8164.937426,1.39E+11,464196480.8,164624.2461,0.674461025,1254.625,10.4,30536556.52,3.84E+12,16329874.85,25.31797642,1.97459883,82.37817348,451616,200740,310984911,191983,131628,1115698.077,102568.5798
19/04/2018,8254.625,1.40E+11,464912252.7,164735.6385,0.625799629,1199.567416,6.85,33971919.13,3.84E+12,18366540.63,27.6722839,1.34378112,87.08647289,499809,213523,311198434,203635,138460,1317693.618,167636.8458
20/04/2018,8852.718333,1.50E+11,794298021.4,164847.7647,0.818439788,1516.620438,7.933333333,26146926.52,3.84E+12,15169132.86,29.02296386,1.329580279,74.20076462,509922,207777,311406211,196615,139388,1525188.349,130982.9118
21/04/2018,8807.205,1.50E+11,651772736,164969.2905,0.764312912,1219.968553,11.95,30345703.04,3.84E+12,17521934.35,28.40590158,1.834026899,91.52981846,437087,193975,311600186,184347,131782,915287.5837,109916.9212
22/04/2018,8838.548333,1.50E+11,465733651.2,165058.706,0.558847231,1074.1875,7.1,30536556.52,3.84E+12,17677096.67,21.73949684,2.697555497,103.969525,396697,171870,311772056,163181,116711,780480.296,74947.09558
23/04/2018,8933.861667,1.52E+11,450699812.6,165175.3863,0.762616059,1479.431373,11.15,29200582.17,3.84E+12,17086010.44,29.13376866,1.477076247,76.63378659,488405,226353,311998409,215329,145336,1097165.821,131451.1538
24/04/2018,9555.542,1.62E+11,1018367445,165329.1677,0.967178522,1600.584906,12.25,30345703.04,3.84E+12,19144528.4,65.4108642,1.093252369,77.08139707,548251,254493,312252902,241901,168197,1771582.254,187780.1432
25/04/2018,8995.506667,1.53E+11,1422424551,165457.4605,1.043031374,1732.96748,11.03333333,23474977.82,3.84E+12,14253380.31,91.73241634,0.893606056,68.75640291,476859,213155,312466057,201513,140436,1975585.796,182321.1028
26/04/2018,9258.398333,1.57E+11,844331716.1,165582.2042,0.884706511,1537.106383,8.616666667,26910340.43,3.84E+12,16429027.84,67.58831497,1.192454901,78.17805679,482588,216732,312682789,206418,145736,1066987.868,153472.3295
27/04/2018,9010.32,1.53E+11,585397247.9,165717.9555,0.955995035,1486.753521,9.15,28391145.89,3.94E+12,16065400.56,55.63050596,1.328151366,78.1292383,502991,211119,312893908,200705,144042,1535702.723,137832.9724
28/04/2018,9326.173333,1.59E+11,715447010.9,165826.0226,0.844274703,1591.257813,12.825,25592018.83,4.02E+12,14931203.51,41.9470722,0.918672015,75.18169588,429928,203681,313097589,175753,127235,1834487.973,178730.4985
29/04/2018,9334.281667,1.59E+11,462929664.4,165924.534,0.623489734,1144.291139,10.525,31590148.24,4.02E+12,18435206.29,34.8862402,1.862255463,103.7668795,415426,180798,313278387,170038,116827,1615779.486,107927.5256
30/04/2018,9259.57,1.57E+11,418094847.7,166040.5355,0.748396935,1387.787097,10.75,30990335.3,4.02E+12,17940416.88,36.71911167,1.765711356,84.98291576,480942,215107,313493494,204571,138683,1217251.513,111808.7112
01/05/2018,9075.136667,1.54E+11,527697023.9,166146.9124,0.673271551,1265.563291,7.433333333,31590148.24,4.02E+12,17923394.92,31.75790178,2.129644371,91.0766818,490968,199959,313693453,190682,131043,1025230.819,94229.71878
02/05/2018,9221.426,1.57E+11,388274885.1,166269.8294,0.877978136,1516.4,9.216666667,27991270.6,4.02E+12,16155938.35,38.88684015,1.206045641,77.70324273,468950,212296,313905749,201606,144074,1077024.262,148326.6287
03/05/2018,9639.268333,1.64E+11,680877288.7,166400.886,0.867924702,1513.384106,9.133333333,30190584.71,4.02E+12,18194118.98,39.40065166,1.399303799,81.27879903,501839,228521,314134270,215854,149920,1354770.82,137704.2393
04/05/2018,9710.73,1.65E+11,574880148.6,166535.273,0.973819029,1587.456522,11.2,27591395.3,4.02E+12,16751009.25,39.37853649,1.214006358,78.21007804,513487,219069,314353339,207828,149392,1338541.954,145335.1974
05/05/2018,9803.306667,1.67E+11,537691046.7,166652.2378,0.72648936,1259.024845,12.575,32189961.18,4.02E+12,19738957.97,32.17831497,1.958402547,98.88659051,450117,202703,314556042,191797,134615,1061146.616,104405.4154
06/05/2018,9630.136277,1.64E+11,469126978.4,166756.1388,0.758401058,1253.729927,9.483333333,27391457.65,4.02E+12,16501238.51,31.28195837,1.699483857,97.76874783,386314,171761,314727803,162422,119284,1094581.323,102606.5621
07/05/2018,9345.69,1.59E+11,280712076.1,166886.294,0.867701387,1367.086667,14.125,29990647.07,4.02E+12,17532514.44,35.90014262,1.381947637,87.08875006,450523,205063,314932866,195013,135302,1376393.356,138275.8717
08/05/2018,9228.608333,1.57E+11,517076475.3,167013.5342,0.915397129,1566.978417,13.60833333,27791332.95,4.02E+12,16034706.98,34.29413578,1.256137564,75.07090642,480689,217810,315150676,200910,141329,1055634.468,141050.9634
09/05/2018,9322.041667,1.59E+11,488309747.7,167130.8023,0.732925588,1291.11875,7.1,31990023.54,4.02E+12,18644083.33,30.52956993,1.564000334,91.62926172,459142,206579,315357255,195919,133880,1062097,129829.2287
10/05/2018,9101.483333,1.55E+11,429069482.6,167243.7423,0.733376695,1356.88961,7.466666667,30790397.65,4.02E+12,17520355.42,26.71177891,1.341469477,85.00855292,465045,208961,315566216,198343,137513,1205082.434,145490.5842
11/05/2018,8468.788,1.44E+11,463167940.3,167380.3398,1.075571205,1682.07874,17.925,26161151.17,4.14E+12,13452669.74,38.61210375,1.08229422,64.46466067,510498,213624,315779840,201235,139171,1308388.526,150246.7696
12/05/2018,8484.346667,1.44E+11,614413743.7,167486.6389,0.644236685,1103.357576,6.85,33988897.19,4.14E+12,17498965,28.38834405,1.930601441,97.44263544,434890,182054,315961894,171483,125332,1003638.305,108302.4336
13/05/2018,8727.651667,1.49E+11,406595675.3,167571.9379,0.576345047,1072.932432,8,30487010.81,4.14E+12,16146155.58,23.33858622,2.573566801,102.9626222,364084,158794,316120688,151389,111585,832115.8578,72791.52753
14/05/2018,8652.038333,1.47E+11,706860457.9,167687.1349,0.872704273,1588.613636,10.38333333,27191117.75,4.14E+12,14284515.29,35.25774075,0.781631049,69.5332531,469797,209697,316330385,199757,138929,1274955.018,215607.8296
15/05/2018,8511.458,1.45E+11,454469063.7,167802.6764,0.791380507,1471.089041,9.066666667,30075024.18,4.14E+12,15533410.85,37.83474629,1.466180047,73.82211345,477898,214779,316545164,204456,142719,1066979.095,127053.6146
16/05/2018,8340.703333,1.42E+11,600159885.9,167911.2573,0.60659714,1164.597765,9.95,36872803.62,4.14E+12,18670664.41,32.35890796,1.398516966,90.81812964,455066,208463,316753627,198362,137515,1152448.452,162304.7101
17/05/2018,8106.118333,1.38E+11,424479322,168024.811,0.860254947,1459.719697,14.425,27191117.75,4.14E+12,13537217.62,54.05727301,0.71893777,71.68919885,420624,192683,316946310,183119,131933,1051517.19,237024.3079
18/05/2018,8240.055,1.40E+11,412136776.7,168149.0244,0.839280155,1429.027027,9.05,30487010.81,4.14E+12,15433623.02,70.13995212,0.885358963,74.81020356,499647,211496,317157806,200628,142483,1123058.013,216876.9994
19/05/2018,8223.288333,1.40E+11,218570551.1,168238.3843,0.580258701,1125.155844,10.625,31722970.71,4.14E+12,15829830.04,31.42390531,2.824821783,92.84853974,378135,173274,317331080,166175,117773,751248.4323,69258.31275
20/05/2018,8507.406667,1.45E+11,262757456.6,168318.3114,0.555049556,1101.826389,11.50833333,29663037.55,4.14E+12,15313332,24.98915763,3.012785254,97.85472937,369970,158663,317489743,151976,113260,732896.4836,60574.81711
21/05/2018,8385.556187,1.43E+11,289720578.8,168436.9045,0.755369968,1290.745223,7.483333333,32340950.66,4.14E+12,16465039.57,31.28915469,2.114350419,82.50322473,445195,202647,317692390,193834,133400,836558.7948,94297.95255
22/05/2018,8015.58,1.37E+11,305894176.5,168542.2591,0.697712556,1346.602649,7.683333333,31104990.76,4.14E+12,15129407.25,26.52413321,1.748923454,75.45116512,441615,203337,317895727,194837,138336,925990.1388,109440.1318
23/05/2018,7555.74,1.29E+11,699344596.5,168663.4423,0.748044364,1377.753086,10.9,33370917.24,4.14E+12,15300373.5,30.82025138,1.498852197,69.5946312,481668,223196,318118923,212101,145290,1078604.156,137159.6383
24/05/2018,7566.193333,1.29E+11,621630127.5,168767.2851,0.726173154,1446.328671,11.75,30616246.32,4.22E+12,13524570.58,29.75362781,1.374160018,66.47983698,447545,206825,318325748,196719,137858,1196000.244,132244.6879
